claim_amount,historical_avg_amount,amount_deviation,claim_amount_zscore,claim_frequency_90d,days_since_last_claim,previous_claim_count,garage_repeat_count,document_mismatch_count,duplicate_indicator,invoice_reuse_indicator,policy_age_days,incident_to_claim_delay_days,is_suspicious
11722.21798867221,12628.313613150742,-906.095624478532,-0.07550796870654433,0,796,0,1,0,0,0,2152,5,0
62057.27404652954,53553.376225356435,8503.897821173108,0.7086581517644257,0,307,1,0,0,0,0,1453,1,0
22478.828436076154,23755.66290623347,-1276.834470157315,-0.10640287251310959,0,189,2,1,0,0,0,1249,1,0
16952.85993856972,14966.478445645862,1986.3814929238579,0.16553179107698815,0,207,0,1,0,0,0,864,3,0
30543.559119469723,31986.479938754244,-1442.9208192845217,-0.12024340160704347,0,538,0,0,0,0,0,480,3,0
151354.26632359548,27305.202807962436,124049.06351563305,10.337421959636087,2,38,5,2,2,0,0,269,18,1
28868.382019895857,29569.13801748362,-700.755997587763,-0.05839633313231358,0,317,0,0,0,0,0,2139,1,0
35395.68206960089,36610.56816421203,-1214.8860946111454,-0.10124050788426212,0,606,1,0,0,0,0,1457,1,0
14873.91951248998,14980.89662082701,-106.97710833703059,-0.008914759028085882,0,148,0,0,0,0,0,2132,4,0
17793.03320175012,19483.79098399663,-1690.75778224651,-0.14089648185387585,0,633,0,1,0,0,0,2217,8,0
12461.187461190182,13632.273539686488,-1171.086078496306,-0.09759050654135884,0,563,3,0,0,0,0,2194,3,0
30532.689154640455,33006.116063584035,-2473.42690894358,-0.20611890907863167,0,551,1,0,0,0,0,1187,1,0
30953.42743600977,26871.725153914696,4081.7022820950733,0.3401418568412561,0,141,1,0,0,0,0,292,7,0
43036.425024742966,37841.19688217495,5195.228142568019,0.43293567854733495,0,418,0,0,0,0,0,606,3,0
30248.64739728265,27568.24341807229,2680.4039792103613,0.22336699826753012,0,585,4,0,0,0,0,1175,3,0
162157.12627732512,26944.770412609112,135212.355864716,11.267696322059667,3,41,4,2,2,0,0,70,15,1
18880.174422457225,16114.001937151066,2766.1724853061587,0.23051437377551323,0,413,1,0,1,0,0,359,1,0
17697.87869132924,16389.384840626844,1308.4938507023944,0.10904115422519954,0,420,0,0,0,0,0,851,1,0
17737.55434560102,17060.742426983303,676.8119186177173,0.05640099321814311,0,695,0,0,0,0,0,1756,4,0
140481.78903093014,20894.619293118987,119587.16973781116,9.96559747815093,2,67,6,2,3,0,0,220,37,1
18658.791054324178,20564.987403465908,-1906.19634914173,-0.15884969576181082,0,196,0,0,0,0,0,1770,7,0
30124.127641937845,30438.787695439438,-314.6600535015932,-0.026221671125132767,0,499,1,0,0,0,0,780,9,0
29399.056357870166,25900.2788748979,3498.7774829722657,0.29156479024768883,0,383,1,0,0,0,0,206,1,0
47074.41593145306,43650.708616058226,3423.7073153948368,0.2853089429495697,0,396,1,0,0,0,0,1846,8,0
44875.998796311214,40043.6587945318,4832.340001779412,0.40269500014828435,0,220,0,0,0,0,0,716,1,0
21185.086204200223,18478.389603195392,2706.696601004831,0.22555805008373592,0,778,0,0,0,0,0,1124,11,0
15645.599573833668,16244.984434816703,-599.3848609830347,-0.049948738415252894,0,339,2,1,0,0,0,714,8,0
22682.604317033834,19774.800931089623,2907.803385944211,0.24231694882868426,0,175,0,0,0,0,0,719,3,0
19086.311150511938,20729.96693527743,-1643.6557847654913,-0.13697131539712426,0,129,0,0,0,0,0,2381,3,0
15036.732941197162,16846.505046920578,-1809.7721057234157,-0.15081434214361797,0,327,2,0,0,0,0,922,7,0
10652.056760096479,10304.798121920237,347.2586381762412,0.028938219848020103,0,462,1,0,0,0,0,1168,3,0
25775.754458482643,27124.659525390754,-1348.9050669081116,-0.11240875557567596,0,435,2,0,1,0,0,1471,3,0
25571.25241194142,25584.316643409507,-13.06423146808811,-0.0010886859556740092,0,748,1,0,0,0,0,396,6,0
31663.123274385478,35604.535261253906,-3941.4119868684284,-0.32845099890570234,0,328,0,0,0,0,0,1476,4,0
6747.302906787156,6841.455531364681,-94.15262457752488,-0.007846052048127073,0,649,0,0,0,0,0,2020,6,0
16690.783399410197,17707.080177732558,-1016.2967783223612,-0.0846913981935301,0,424,0,0,0,0,0,938,1,0
33089.31970604822,37867.85197731457,-4778.532271266347,-0.39821102260552893,0,256,0,0,0,0,0,1448,3,0
13434.391783372037,12411.76208149832,1022.6297018737168,0.08521914182280974,1,338,0,0,0,0,0,2217,2,0
24596.46097618808,22659.65969868832,1936.8012774997587,0.16140010645831324,1,534,2,0,0,0,0,1559,1,0
35595.0226683936,35638.53701593723,-43.51434754363436,-0.0036261956286361965,0,206,0,0,0,0,0,1318,7,0
19021.778140606617,16601.981337358662,2419.796803247955,0.20164973360399624,0,616,1,0,1,0,0,440,4,0
13474.96504686127,15356.294001381908,-1881.3289545206371,-0.15677741287671976,0,614,0,0,0,0,0,1683,1,0
18998.087161538835,21637.57496097293,-2639.487799434093,-0.21995731661950776,0,293,0,1,0,0,0,1497,3,0
29670.194446713907,29402.182761748227,268.0116849656806,0.022334307080473386,0,640,1,0,0,0,0,2392,3,0
36987.934241513365,36505.372156717356,482.562084796009,0.04021350706633409,1,793,0,0,1,0,0,1585,1,0
21238.1354461446,18130.72434712695,3107.4110990176487,0.25895092491813737,0,630,2,0,0,0,0,1454,2,0
18298.774070065112,16550.31318774958,1748.4608823155322,0.14570507352629436,0,555,0,0,0,0,0,735,1,0
16949.467841255464,16323.99808083243,625.4697604230332,0.05212248003525277,0,749,2,0,0,0,0,2449,1,0
35217.793366460915,37822.85361717996,-2605.0602507190415,-0.2170883542265868,1,339,0,0,0,0,0,1311,1,0
31330.946700453977,31060.592155235812,270.3545452181643,0.022529545434847024,0,536,1,0,0,0,0,524,4,0
118318.49930701955,28521.003760512245,89797.4955465073,7.483124628875609,1,35,5,0,1,1,0,73,14,1
23655.42717246224,24546.68974607882,-891.2625736165792,-0.07427188113471493,0,395,0,0,0,0,0,1706,2,0
13855.427611540003,12770.491879842319,1084.9357316976839,0.090411310974807,0,647,0,0,0,0,0,1098,7,0
84034.2308986885,16277.594517605052,67756.63638108346,5.646386365090288,3,6,7,1,1,0,0,43,44,1
26345.203520381587,28196.36246730975,-1851.1589469281644,-0.15426324557734702,0,501,1,0,0,0,0,1135,6,0
48746.20729604534,55109.95657101324,-6363.7492749679,-0.5303124395806583,0,742,3,0,0,0,0,904,6,0
51547.143745802256,53564.00432593494,-2016.8605801326848,-0.16807171501105708,0,443,0,0,0,0,0,1636,2,0
114118.63864065148,14227.472602433989,99891.16603821749,8.324263836518124,1,8,3,2,2,0,0,197,41,1
23270.290699679626,20280.36449489303,2989.926204786596,0.24916051706554965,0,124,0,0,0,0,0,2071,1,0
16757.106105486644,16986.214354717144,-229.1082492304995,-0.019092354102541623,0,401,0,0,1,0,0,595,2,0
19428.640765089407,18911.914200201714,516.7265648876928,0.0430605470739744,0,702,0,0,0,0,0,2448,1,0
34149.22850302095,31113.17742158236,3036.0510814385925,0.25300425678654936,0,656,2,0,0,0,0,2291,1,0
24409.913477921258,23744.079639127925,665.8338387933327,0.055486153232777724,0,230,0,0,0,0,0,2246,2,0
106603.80959606632,22678.23034925283,83925.57924681349,6.993798270567791,1,50,2,1,2,0,0,166,58,1
15010.470040054894,15822.231585839472,-811.7615457845786,-0.06764679548204822,0,746,0,0,0,0,0,2384,3,0
55673.80591375408,54320.82696120607,1352.9789525480082,0.11274824604566736,1,370,0,0,0,0,0,1816,2,0
28620.241516383405,29557.15908503218,-936.9175686487761,-0.07807646405406467,0,210,0,0,0,0,0,1416,10,0
42221.101868048914,41100.27857960907,1120.8232884398458,0.09340194070332049,0,752,1,0,0,0,0,1439,1,0
27283.942665049497,30262.258577479442,-2978.3159124299455,-0.24819299270249545,0,442,0,1,0,0,0,636,1,0
12377.801160029589,11151.334662722802,1226.4664973067866,0.1022055414422322,0,513,0,0,0,0,0,992,1,0
28588.75466651384,24447.72779161781,4141.02687489603,0.34508557290800246,1,474,0,0,0,0,0,352,7,0
127409.12029890346,15703.358428689331,111705.76187021413,9.30881348918451,3,48,2,1,2,0,0,247,21,1
26963.749198972288,26221.70768865414,742.0415103181476,0.0618367925265123,0,726,0,0,0,0,0,2311,4,0
100144.85280815205,8036.918948090599,92107.93386006146,7.6756611550051215,1,61,3,0,3,1,0,113,25,1
15029.752223585514,16548.984429183944,-1519.2322055984296,-0.12660268379986914,0,165,0,1,1,0,0,1794,3,0
13919.9583920188,14103.277648959503,-183.31925694070378,-0.015276604745058648,0,374,1,0,0,0,0,307,2,0
10151.552339349044,8689.363068539264,1462.1892708097803,0.12184910590081502,0,687,1,0,0,0,0,927,1,0
18592.924136032547,18178.831537557824,414.09259847472276,0.03450771653956023,0,709,2,0,0,0,0,652,2,0
24585.632490008244,21859.868563913205,2725.763926095038,0.22714699384125317,0,228,0,0,0,0,0,1601,2,0
16578.440030320606,17441.430033810353,-862.9900034897473,-0.07191583362414561,0,187,1,1,0,0,0,1708,1,0
147275.44621601462,21354.147748908814,125921.29846710581,10.493441538925484,2,47,2,2,4,0,1,253,46,1
44525.531544106154,40485.96942516861,4039.562118937545,0.33663017657812877,0,424,0,0,0,0,0,1044,2,0
30932.366013112627,35191.81857623564,-4259.45256312301,-0.35495438026025083,0,510,0,1,1,0,0,1418,2,0
36215.435540200204,38602.00296158672,-2386.567421386513,-0.19888061844887608,0,687,0,1,0,0,0,1328,1,0
23394.515999182793,22333.809030691293,1060.7069684915004,0.0883922473742917,0,635,1,0,0,0,0,541,1,0
151015.13316781446,16320.164321304093,134694.96884651037,11.224580737209198,3,5,6,2,2,1,0,271,23,1
164393.21795111947,27710.764552789627,136682.45339832985,11.390204449860821,2,37,5,2,4,0,1,59,27,1
16019.877722584864,14115.668203958445,1904.2095186264196,0.15868412655220163,0,632,3,0,0,0,0,216,1,0
32232.421169480993,31274.177614707438,958.2435547735549,0.07985362956446292,0,448,0,0,0,0,0,1660,1,0
33539.03906295824,31254.242947769653,2284.7961151885866,0.19039967626571555,0,238,0,0,0,0,0,2488,1,0
28819.606680053206,27517.94874684223,1301.657933210976,0.10847149443424799,1,724,0,0,0,0,0,1632,1,0
22184.992654705093,24858.783494320258,-2673.790839615165,-0.22281590330126377,1,452,0,0,0,0,0,1199,1,0
16326.186330183922,14703.175058087018,1623.0112720969046,0.13525093934140872,0,486,0,0,0,0,0,1688,1,0
21034.452029194035,19307.121242695015,1727.3307864990202,0.14394423220825167,0,561,2,0,0,0,0,1337,1,0
18249.12758420478,15703.275048453303,2545.8525357514773,0.21215437797928977,0,251,1,0,0,0,0,1422,2,0
80236.09628333399,17497.044958987135,62739.05132434685,5.228254277028904,2,37,2,2,2,0,0,79,39,1
27730.153590481234,25938.6918864899,1791.461703991332,0.149288475332611,0,188,1,1,0,0,0,2431,8,0
15312.560351081607,13401.105119025395,1911.4552320562125,0.15928793600468438,0,226,0,0,0,0,0,364,4,0
19108.250176290094,18558.04781037251,550.2023659175829,0.04585019715979858,0,625,0,0,0,0,0,711,7,0
32207.588314019464,29412.1023178046,2795.485996214862,0.2329571663512385,0,145,0,0,0,0,0,2232,2,0
29765.021325659818,27021.46907728509,2743.5522483747263,0.2286293540312272,0,432,0,0,0,0,0,1974,2,0
17143.32145944694,18410.654696177975,-1267.3332367310359,-0.10561110306091966,1,291,0,0,0,0,0,2282,1,0
19939.38679773715,16999.651839182152,2939.7349585549964,0.24497791321291637,0,693,0,0,0,0,0,1979,1,0
29359.5575951067,25733.166563095085,3626.3910320116156,0.30219925266763464,1,134,0,0,0,0,0,368,4,0
24051.01584296484,22320.179555073635,1730.8362878912048,0.14423635732426707,0,682,1,0,0,0,0,373,4,0
18058.792997965145,16975.430550916597,1083.3624470485483,0.09028020392071236,0,686,0,0,0,0,0,1469,4,0
103009.21059452034,31656.659107376872,71352.55148714347,5.946045957261956,3,39,4,0,1,0,0,253,28,1
11822.136073285072,10452.997877531487,1369.138195753585,0.11409484964613209,0,162,1,0,0,0,0,1639,6,0
31452.687595833035,33732.95292692746,-2280.2653310944224,-0.1900221109245352,0,625,2,0,0,0,0,1410,3,0
13514.47617807989,15392.45849518946,-1877.9823171095686,-0.1564985264257974,1,416,0,0,0,0,0,1425,2,0
31607.316781715694,33590.2698266925,-1982.9530449768063,-0.1652460870814005,0,516,0,0,0,0,0,1914,3,0
93872.9436475492,17962.121829855474,75910.82181769372,6.325901818141143,2,69,5,2,2,0,1,159,44,1
48287.47663902581,46394.561712861745,1892.9149261640632,0.15774291051367192,0,288,1,0,0,0,0,1323,3,0
39551.33279088071,34481.035712334175,5070.297078546537,0.4225247565455447,0,415,0,0,0,0,0,2029,3,0
32566.75808683561,29968.67530652091,2598.0827803147004,0.21650689835955836,0,539,0,0,0,0,0,2063,2,0
90804.33186266362,10987.587751157651,79816.74411150596,6.651395342625497,2,73,4,3,1,0,1,46,53,1
12793.35360600708,14103.297134832792,-1309.9435288257118,-0.10916196073547599,0,373,2,0,0,0,0,1314,2,0
31480.02946745945,35339.37620137016,-3859.346733910712,-0.32161222782589266,0,165,0,1,0,0,0,1987,3,0
27585.667636657417,24878.872255092694,2706.7953815647234,0.2255662817970603,0,571,1,0,0,0,0,818,1,0
37790.690428949376,38939.916212279015,-1149.225783329639,-0.09576881527746992,0,152,2,0,0,0,0,417,1,0
20165.82709603685,21743.611521734118,-1577.7844256972676,-0.1314820354747723,0,142,1,0,0,0,0,1431,4,0
143110.5902183049,21200.687497411207,121909.90272089367,10.159158560074474,4,34,3,0,2,0,0,139,48,1
21033.43115575473,19515.185137511657,1518.2460182430732,0.1265205015202561,0,370,2,0,0,0,0,1927,3,0
24035.94652730833,21243.194472383373,2792.7520549249566,0.23272933791041306,0,586,0,0,0,0,0,553,1,0
44159.436698449725,50670.84749265048,-6511.410794200754,-0.5426175661833962,0,294,1,0,0,0,0,450,2,0
19135.702616646155,21275.81850063578,-2140.115883989627,-0.17834299033246892,0,127,0,0,0,0,0,963,1,0
21403.22596638479,24279.287102776205,-2876.061136391414,-0.23967176136595117,0,617,0,0,0,0,0,1732,2,0
49915.92557232645,50270.74292977,-354.81735744354955,-0.029568113120295798,0,296,0,0,0,0,0,2213,5,0
61052.84089184225,22086.364478135878,38966.476413706376,3.2472063678088645,1,38,4,1,3,0,0,254,14,1
54905.511262065156,61925.9622712688,-7020.4510092036435,-0.5850375841003036,0,723,0,0,0,0,0,1549,1,0
18222.821096003503,19619.34781569153,-1396.5267196880268,-0.1163772266406689,0,330,1,0,0,0,0,1436,6,0
27501.269046930756,30757.81068438151,-3256.541637450755,-0.2713784697875629,0,232,1,0,0,0,0,240,1,0
32692.739816795754,29435.49047137322,3257.249345422533,0.27143744545187776,0,280,1,0,0,0,0,1896,3,0
22749.704567575573,23995.10802157227,-1245.403453996696,-0.10378362116639134,0,699,0,0,0,0,0,396,1,0
193643.714549042,24832.317551287655,168811.39699775435,14.06761641647953,3,18,6,1,1,0,0,85,45,1
129926.38696878222,9856.68936722463,120069.6976015576,10.005808133463132,2,65,3,1,3,1,0,203,46,1
106990.48744809795,18190.249206637964,88800.23824145999,7.400019853454999,3,16,3,2,3,0,0,184,31,1
20315.412531287886,23335.96115984257,-3020.548628554683,-0.2517123857128903,0,544,0,0,0,0,0,1001,4,0
102537.07754069421,15581.730500131425,86955.34704056279,7.246278920046899,1,49,6,2,1,0,1,168,22,1
37495.32379514227,40388.08756188621,-2892.7637667439412,-0.24106364722866178,0,316,0,0,0,0,0,907,1,0
31957.55789830513,32625.83484252063,-668.2769442155004,-0.0556897453512917,0,245,0,0,0,0,0,879,4,0
36221.51060475959,35445.252892814315,776.2577119452762,0.06468814266210636,1,745,0,0,0,0,0,2138,5,0
20452.082710751325,18837.174200929578,1614.9085098217474,0.13457570915181227,0,676,1,0,0,0,0,617,2,0
28444.853242268797,27156.258171015863,1288.5950712529338,0.10738292260441115,0,284,1,1,0,0,0,1822,3,0
27136.53794602119,24816.945798073415,2319.5921479477765,0.19329934566231471,0,785,1,1,0,0,0,1679,1,0
32700.612145672938,37073.38338437838,-4372.771238705442,-0.36439760322545345,0,669,1,0,0,0,0,1656,8,0
19355.659055096512,17865.384568248555,1490.2744868479567,0.12418954057066306,1,659,0,0,0,0,0,2101,12,0
23210.508223060082,20183.313820736057,3027.194402324025,0.25226620019366874,0,549,0,0,0,0,0,1595,2,0
30878.99351400431,30796.903584372365,82.08992963194396,0.0068408274693286635,0,737,2,0,0,0,0,669,2,0
30798.66963400989,35231.85936694923,-4433.189732939343,-0.36943247774494525,0,191,0,0,0,0,0,1259,2,0
14298.88964634144,12543.721737391686,1755.1679089497538,0.14626399241247948,0,380,0,0,0,0,0,875,9,0
7014.22437901824,6877.413712372914,136.8106666453259,0.011400888887110492,0,682,0,1,0,0,0,2349,3,0
26916.65255005581,29216.20398743085,-2299.551437375041,-0.1916292864479201,0,253,2,0,0,0,0,2226,11,0
58853.978393980164,60444.6848900524,-1590.7064960722346,-0.1325588746726862,0,405,2,0,0,0,0,1610,1,0
60457.9643676995,67741.67921169235,-7283.71484399285,-0.6069762369994042,0,720,1,0,0,0,0,259,1,0
53640.04672483357,58799.5582628241,-5159.511537990533,-0.4299592948325444,0,334,0,0,0,0,0,2245,1,0
33355.310211420496,34484.60200973682,-1129.2917983163206,-0.09410764985969339,1,589,1,1,0,0,0,871,2,0
25188.582557843092,26534.10910814219,-1345.5265502990987,-0.1121272125249249,0,302,0,1,0,0,0,1905,5,0
21598.968480548458,19315.56971881582,2283.3987617326384,0.19028323014438653,1,669,1,0,0,0,0,1608,3,0
29737.65187384747,25973.843712387286,3763.8081614601833,0.31365068012168196,0,550,1,0,0,0,0,900,9,0
17071.999683268557,18498.63683229637,-1426.6371490278143,-0.1188864290856512,0,519,1,0,0,0,0,741,2,0
21548.74461396688,22417.933525308723,-869.1889113418438,-0.07243240927848699,0,798,1,0,0,0,0,2030,4,0
14496.726897667624,14242.338667300008,254.38823036761642,0.02119901919730137,0,388,1,0,0,0,0,2441,1,0
90627.69594730769,35241.406702778884,55386.2892445288,4.615524103710733,2,14,2,0,1,0,0,295,44,1
24287.39925620326,24685.086024580483,-397.6867683772216,-0.03314056403143513,0,322,0,0,0,0,0,269,6,0
27360.804505059077,24078.038804278673,3282.7657007804046,0.273563808398367,0,753,4,0,0,0,0,954,1,0
15537.287344093542,17033.89437944089,-1496.6070353473497,-0.12471725294561248,0,603,1,0,0,0,0,685,6,0
129254.29910073908,16249.097750683892,113005.20135005518,9.417100112504599,4,52,2,2,2,1,1,51,23,1
165540.95353133584,25385.30782217154,140155.6457091643,11.679637142430359,3,23,2,3,4,1,0,163,14,1
29013.099770487013,25730.63524256161,3282.4645279254037,0.2735387106604503,0,765,0,0,0,0,0,1467,3,0
12862.81432672875,12406.97581140392,455.83851532483095,0.037986542943735914,0,493,1,0,0,0,0,1088,6,0
141162.59297935612,17948.32426365489,123214.26871570124,10.267855726308436,2,5,6,1,4,1,0,227,42,1
23396.857905233883,24481.897486550453,-1085.0395813165705,-0.09041996510971421,0,794,0,0,1,0,0,2127,3,0
18451.37477791833,17860.449931821382,590.9248460969466,0.04924373717474555,0,792,1,0,0,0,0,2474,2,0
13107.684704774607,14664.08669399538,-1556.4019892207725,-0.1297001657683977,0,448,1,0,0,0,0,1270,4,0
23842.687727209443,23123.117570163955,719.5701570454876,0.059964179753790633,0,150,2,0,0,0,0,409,3,0
76328.55582591961,14672.176675480965,61656.379150438646,5.1380315958698874,3,32,5,3,4,1,0,183,23,1
34756.43332113592,31491.860958256086,3264.5723628798332,0.27204769690665276,1,137,1,0,0,0,0,1737,9,0
90147.362758317,31354.1963631668,58793.1663951502,4.899430532929183,2,34,3,3,2,1,0,250,31,1
182383.45839540137,15826.595723210163,166556.8626721912,13.879738556015933,1,47,3,0,1,0,0,109,29,1
31416.44765433936,34181.20338308902,-2764.75572874966,-0.23039631072913835,0,430,0,0,0,0,0,1536,2,0
176434.57126697924,17006.44769278798,159428.12357419127,13.28567696451594,2,65,5,0,2,1,0,207,42,1
86691.98935507337,31481.504950994236,55210.484404079136,4.600873700339928,2,44,9,1,3,0,1,38,39,1
29028.616597972992,27155.47506339779,1873.141534575203,0.15609512788126692,0,478,1,0,0,0,0,2077,5,0
48999.77308394394,51950.518060497954,-2950.744976554015,-0.24589541471283458,0,660,0,0,0,0,0,1863,2,0
20097.051717812894,20632.404191371068,-535.3524735581741,-0.04461270612984784,1,748,0,0,0,0,0,1358,3,0
25459.557493350767,29214.316042263465,-3754.7585489126977,-0.3128965457427248,0,781,1,0,0,0,0,1020,1,0
24403.922351620768,23291.803012575776,1112.1193390449916,0.09267661158708264,1,617,1,1,0,0,0,798,1,0
24207.462822156293,22966.612767779592,1240.8500543767004,0.10340417119805836,0,431,2,0,1,0,0,1664,2,0
30619.02796202361,32298.517770335253,-1679.4898083116423,-0.1399574840259702,0,484,1,0,0,0,0,831,2,0
20857.267212864786,19453.967146039216,1403.30006682557,0.11694167223546416,0,637,0,0,1,0,0,652,5,0
47860.171183513456,51612.6429689003,-3752.4717853868424,-0.3127059821155702,0,699,0,0,0,0,0,1065,2,0
32989.22961643123,28654.15790760811,4335.071708823118,0.3612559757352598,0,750,2,0,0,0,0,1617,8,0
26137.574670361475,22992.850422048035,3144.7242483134396,0.26206035402612,1,162,2,0,0,0,0,1852,3,0
